codigo;sitio;ano;transecto
ISPMCR-281014-SD-I-15-3-F;Cueva de la Reserva;2014;18
ISPMCR-281014-UB-I-5-1-F;Cueva de la Reserva;2014;19
ISPMCR-281014-UB-I-5-2-F;Cueva de la Reserva;2014;20
ISPMCR-281014-UB-I-5-3-F;Cueva de la Reserva;2014;21
ISPMCB-271014-DT-D-5-1-F;Cueva del Biólogo;2014;1
ISPMCB-271014-DT-D-5-2-F;Cueva del Biólogo;2014;2
ISPMCB-271014-DT-D-5-3-F;Cueva del Biólogo;2014;3
ISPMCB-271014-DT-I-5-1-F;Cueva del Biólogo;2014;4
ISPMCB-271014-DT-I-5-2-F;Cueva del Biólogo;2014;5
ISPMCB-271014-DT-I-5-3-F;Cueva del Biólogo;2014;6
ISPMCB-271014-NB-D-20-1-F;Cueva del Biólogo;2014;7
ISPMCB-271014-NB-D-20-2-F;Cueva del Biólogo;2014;8
ISPMCB-271014-NB-D-20-3-F;Cueva del Biólogo;2014;9
ISPMCB-271014-NB-I-20-1-F;Cueva del Biólogo;2014;10
ISPMCB-271014-NB-I-20-2-F;Cueva del Biólogo;2014;11
ISPMCB-271014-NB-I-20-3-F;Cueva del Biólogo;2014;12
ISPMCB-271014-SD-D-15-1-F;Cueva del Biólogo;2014;13
ISPMCB-271014-SD-D-15-2-F;Cueva del Biólogo;2014;14
ISPMCB-271014-SD-D-15-3-F;Cueva del Biólogo;2014;15
ISPMCB-271014-SD-I-15-1-F;Cueva del Biólogo;2014;16
ISPMCB-271014-SD-I-15-2-F;Cueva del Biólogo;2014;17
ISPMCB-271014-SD-I-15-3-F;Cueva del Biólogo;2014;18
ISPMCB-271014-UB-D-10-1-F;Cueva del Biólogo;2014;19
ISPMCB-271014-UB-D-10-2-F;Cueva del Biólogo;2014;20
ISPMCB-271014-UB-D-10-3-F;Cueva del Biólogo;2014;21
ISPMCB-271014-UB-I-10-1-F;Cueva del Biólogo;2014;22
ISPMCB-271014-UB-I-10-2-F;Cueva del Biólogo;2014;23
ISPMCB-271014-UB-I-10-3-F;Cueva del Biólogo;2014;24
ISPMLM-271014-DT-D-20-1-F;Los Morritos;2014;1
ISPMLM-271014-DT-D-20-2-F;Los Morritos;2014;2
ISPMLM-271014-DT-D-20-3-F;Los Morritos;2014;3
ISPMLM-271014-DT-I-20-1-F;Los Morritos;2014;4
ISPMLM-271014-DT-I-20-2-F;Los Morritos;2014;5
ISPMLM-271014-DT-I-20-3-F;Los Morritos;2014;6
ISPMLM-271014-NB-D-10-1-F;Los Morritos;2014;7
ISPMLM-271014-NB-D-10-2-F;Los Morritos;2014;8
ISPMLM-271014-NB-D-10-3-F;Los Morritos;2014;9
ISPMLM-271014-NB-I-10-1-F;Los Morritos;2014;10
ISPMLM-271014-NB-I-10-2-F;Los Morritos;2014;11
ISPMLM-271014-NB-I-10-3-F;Los Morritos;2014;12
ISPMLM-271014-SD-D-15-1-F;Los Morritos;2014;13
ISPMLM-271014-SD-D-15-2-F;Los Morritos;2014;14
ISPMLM-271014-SD-D-15-3-F;Los Morritos;2014;15
ISPMLM-271014-SD-I-15-1-F;Los Morritos;2014;16
ISPMLM-271014-SD-I-15-2-F;Los Morritos;2014;17
ISPMLM-271014-SD-I-15-3-F;Los Morritos;2014;18
ISPMLM-271014-UB-D-5-1-F;Los Morritos;2014;19
ISPMLM-271014-UB-D-5-2-F;Los Morritos;2014;20
ISPMLM-271014-UB-D-5-3-F;Los Morritos;2014;21
ISPMLM-271014-UB-I-5-1-F;Los Morritos;2014;22
ISPMLM-271014-UB-I-5-2-F;Los Morritos;2014;23
ISPMLM-271014-UB-I-5-3-F;Los Morritos;2014;24
ISPMPR-281014-DT-D-20-1-F;Punta Rabijunco;2014;1
ISPMPR-281014-DT-D-20-2-F;Punta Rabijunco;2014;2
ISPMPR-281014-DT-D-20-3-F;Punta Rabijunco;2014;3
ISPMPR-281014-DT-I-20-1-F;Punta Rabijunco;2014;4
ISPMPR-281014-DT-I-20-2-F;Punta Rabijunco;2014;5
ISPMPR-281014-DT-I-20-3-F;Punta Rabijunco;2014;6
ISPMPR-281014-NB-D-10-1-F;Punta Rabijunco;2014;7
ISPMPR-281014-NB-D-10-2-F;Punta Rabijunco;2014;8
ISPMPR-281014-NB-D-10-3-F;Punta Rabijunco;2014;9
ISPMPR-281014-NB-I-10-1-F;Punta Rabijunco;2014;10
ISPMPR-281014-NB-I-10-2-F;Punta Rabijunco;2014;11
ISPMPR-281014-NB-I-10-3-F;Punta Rabijunco;2014;12
ISPMPR-281014-SD-D-15-1-F;Punta Rabijunco;2014;13
ISPMPR-281014-SD-D-15-2-F;Punta Rabijunco;2014;14
ISPMPR-281014-SD-D-15-3-F;Punta Rabijunco;2014;15
ISPMPR-281014-SD-I-15-1-F;Punta Rabijunco;2014;16
ISPMPR-281014-SD-I-15-2-F;Punta Rabijunco;2014;17
ISPMPR-281014-SD-I-15-3-F;Punta Rabijunco;2014;18
ISPMPR-281014-UB-D-5-1-F;Punta Rabijunco;2014;19
ISPMPR-281014-UB-D-5-2-F;Punta Rabijunco;2014;20
ISPMPR-281014-UB-D-5-3-F;Punta Rabijunco;2014;21
ISPMPR-281014-UB-I-5-1-F;Punta Rabijunco;2014;22
ISPMPR-281014-UB-I-5-2-F;Punta Rabijunco;2014;23
ISPMPR-281014-UB-I-5-3-F;Punta Rabijunco;2014;24
ISPMAC-091115-DT-D-20-1-F;Arroyo del Cartelón;2015;1
ISPMAC-091115-DT-D-20-2-F;Arroyo del Cartelón;2015;2
ISPMAC-091115-DT-D-20-3-F;Arroyo del Cartelón;2015;3
ISPMAC-091115-DT-I-20-1-F;Arroyo del Cartelón;2015;4
ISPMAC-091115-DT-I-20-2-F;Arroyo del Cartelón;2015;5
ISPMAC-091115-DT-I-20-3-F;Arroyo del Cartelón;2015;6
ISPMAC-091115-RS-D-5-1-F;Arroyo del Cartelón;2015;7
ISPMAC-091115-RS-D-5-2-F;Arroyo del Cartelón;2015;8
ISPMAC-091115-RS-D-5-3-F;Arroyo del Cartelón;2015;9
ISPMAC-091115-RS-I-5-1-F;Arroyo del Cartelón;2015;10
ISPMAC-091115-RS-I-5-2-F;Arroyo del Cartelón;2015;11
ISPMAC-091115-RS-I-5-3-F;Arroyo del Cartelón;2015;12
ISPMAC-091115-SD-D-10-1-F;Arroyo del Cartelón;2015;13
ISPMAC-091115-SD-D-10-2-F;Arroyo del Cartelón;2015;14
ISPMAC-091115-SD-D-10-3-F;Arroyo del Cartelón;2015;15
ISPMAC-091115-SD-D-15-1-F;Arroyo del Cartelón;2015;16
ISPMAC-091115-SD-D-15-2-F;Arroyo del Cartelón;2015;17
ISPMAC-091115-SD-D-15-3-F;Arroyo del Cartelón;2015;18
ISPMAC-091115-SD-I-15-1-F;Arroyo del Cartelón;2015;19
ISPMAC-091115-SD-I-15-2-F;Arroyo del Cartelón;2015;20
ISPMAC-091115-SD-I-15-3-F;Arroyo del Cartelón;2015;21
ISPMBB-081115-SD-D-20-1-F;Barra Baya;2015;1
ISPMBB-081115-SD-D-20-2-F;Barra Baya;2015;2
ISPMBB-081115-SD-D-20-3-F;Barra Baya;2015;3
ISPMBB-081115-SD-D-5-1-F;Barra Baya;2015;4
ISPMBB-081115-SD-D-5-2-F;Barra Baya;2015;5
ISPMBB-081115-SD-D-5-3-F;Barra Baya;2015;6
ISPMBB-081115-SD-I-20-1-F;Barra Baya;2015;7
ISPMBB-081115-SD-I-20-2-F;Barra Baya;2015;8
ISPMBB-081115-SD-I-20-3-F;Barra Baya;2015;9
ISPMBB-081115-SD-I-5-1-F;Barra Baya;2015;10
ISPMBB-081115-SD-I-5-2-F;Barra Baya;2015;11
ISPMBB-081115-SD-I-5-3-F;Barra Baya;2015;12
ISPMBB-081115-UB-D-10-1-F;Barra Baya;2015;13
ISPMBB-081115-UB-D-10-2-F;Barra Baya;2015;14
ISPMBB-081115-UB-D-10-3-F;Barra Baya;2015;15
ISPMBB-081115-UB-D-15-1-F;Barra Baya;2015;16
ISPMBB-081115-UB-D-15-2-F;Barra Baya;2015;17
ISPMBB-081115-UB-D-15-3-F;Barra Baya;2015;18
ISPMBB-081115-UB-I-10-1-F;Barra Baya;2015;19
ISPMBB-081115-UB-I-10-2-F;Barra Baya;2015;20
ISPMBB-081115-UB-I-10-3-F;Barra Baya;2015;21
ISPMBB-081115-UB-I-15-1-F;Barra Baya;2015;22
ISPMBB-081115-UB-I-15-2-F;Barra Baya;2015;23
ISPMBB-081115-UB-I-15-3-F;Barra Baya;2015;24
ISPMCB-081115-SD-D-20-1-F;Cueva del Biólogo;2015;1
ISPMCB-081115-SD-D-20-2-F;Cueva del Biólogo;2015;2
ISPMCB-081115-SD-D-20-3-F;Cueva del Biólogo;2015;3
ISPMCB-081115-SD-D-5-1-F;Cueva del Biólogo;2015;4
ISPMCB-081115-SD-D-5-2-F;Cueva del Biólogo;2015;5
ISPMCB-081115-SD-D-5-3-F;Cueva del Biólogo;2015;6
ISPMCB-081115-SD-I-20-1-F;Cueva del Biólogo;2015;7
ISPMCB-081115-SD-I-20-2-F;Cueva del Biólogo;2015;8
ISPMCB-081115-SD-I-20-3-F;Cueva del Biólogo;2015;9
ISPMCB-081115-SD-I-5-1-F;Cueva del Biólogo;2015;10
ISPMCB-081115-SD-I-5-2-F;Cueva del Biólogo;2015;11
ISPMCB-081115-SD-I-5-3-F;Cueva del Biólogo;2015;12
ISPMCB-081115-UB-D-10-1-F;Cueva del Biólogo;2015;13
ISPMCB-081115-UB-D-10-2-F;Cueva del Biólogo;2015;14
ISPMCB-081115-UB-D-10-3-F;Cueva del Biólogo;2015;15
ISPMCB-081115-UB-D-15-1-F;Cueva del Biólogo;2015;16
ISPMCB-081115-UB-D-15-2-F;Cueva del Biólogo;2015;17
ISPMCB-081115-UB-D-15-3-F;Cueva del Biólogo;2015;18
ISPMCB-081115-UB-I-10-1-F;Cueva del Biólogo;2015;19
ISPMCB-081115-UB-I-10-2-F;Cueva del Biólogo;2015;20
ISPMCB-081115-UB-I-10-3-F;Cueva del Biólogo;2015;21
ISPMCB-081115-UB-I-15-1-F;Cueva del Biólogo;2015;22
ISPMCB-081115-UB-I-15-2-F;Cueva del Biólogo;2015;23
ISPMCB-081115-UB-I-15-3-F;Cueva del Biólogo;2015;24
ISPMLM-081115-RS-I-5-1-F;Los Morritos;2015;1
ISPMLM-081115-RS-I-5-2-F;Los Morritos;2015;2
ISPMLM-081115-RS-I-5-3-F;Los Morritos;2015;3
ISPMLM-101115-DT-D-15-1-F;Los Morritos;2015;4
ISPMLM-101115-DT-D-15-2-F;Los Morritos;2015;5
ISPMLM-101115-DT-D-15-3-F;Los Morritos;2015;6
ISPMLM-101115-DT-D-5-1-F;Los Morritos;2015;7
ISPMLM-101115-DT-D-5-2-F;Los Morritos;2015;8
ISPMLM-101115-DT-D-5-3-F;Los Morritos;2015;9
ISPMLM-101115-DT-I-15-1-F;Los Morritos;2015;10
ISPMLM-101115-DT-I-15-2-F;Los Morritos;2015;11
ISPMLM-101115-DT-I-15-3-F;Los Morritos;2015;12
ISPMLM-101115-G-D-20-1-F;Los Morritos;2015;13
ISPMLM-101115-G-D-20-2-F;Los Morritos;2015;14
ISPMLM-101115-G-D-20-3-F;Los Morritos;2015;15
ISPMLM-101115-SD-D-10-1-F;Los Morritos;2015;16
ISPMLM-101115-SD-D-10-2-F;Los Morritos;2015;17
ISPMLM-101115-SD-D-10-3-F;Los Morritos;2015;18
ISPMLM-101115-SD-I-10-1-F;Los Morritos;2015;19
ISPMLM-101115-SD-I-10-2-F;Los Morritos;2015;20
ISPMLM-101115-SD-I-10-3-F;Los Morritos;2015;21
ISPMLM-101115-SD-I-20-1-F;Los Morritos;2015;22
ISPMLM-101115-SD-I-20-2-F;Los Morritos;2015;23
ISPMLM-101115-SD-I-20-3-F;Los Morritos;2015;24
ISPMPR-091115-SD-D-20-1-F;Punta Rabijunco;2015;1
ISPMPR-091115-SD-D-20-2-F;Punta Rabijunco;2015;2
ISPMPR-091115-SD-D-20-3-F;Punta Rabijunco;2015;3
ISPMPR-091115-SD-D-5-1-F;Punta Rabijunco;2015;4
ISPMPR-091115-SD-D-5-2-F;Punta Rabijunco;2015;5
ISPMPR-091115-SD-D-5-3-F;Punta Rabijunco;2015;6
ISPMPR-091115-SD-I-20-1-F;Punta Rabijunco;2015;7
ISPMPR-091115-SD-I-20-2-F;Punta Rabijunco;2015;8
ISPMPR-091115-SD-I-20-3-F;Punta Rabijunco;2015;9
ISPMPR-091115-SD-I-5-1-F;Punta Rabijunco;2015;10
ISPMPR-091115-SD-I-5-2-F;Punta Rabijunco;2015;11
ISPMPR-091115-SD-I-5-3-F;Punta Rabijunco;2015;12
ISPMPR-091115-UB-D-15-1-F;Punta Rabijunco;2015;13
ISPMPR-091115-UB-D-15-2-F;Punta Rabijunco;2015;14
ISPMPR-091115-UB-D-15-3-F;Punta Rabijunco;2015;15
ISPMPR-091115-UB-I-15-1-F;Punta Rabijunco;2015;16
